timestamp,git_sha,site_id,combo,keys_json,capture_relative_path,capture_sha256,capture_ordinal,duration_seconds_requested,total_frames,recommended_settling_frame,recommended_settling_duration,converged,final_coverage_rate,final_spread_delta_rate,final_region_stability,final_mean_confidence,wall_duration_seconds,raw_report_path,error
2026-09-18T02:22:55-0700,de78dd6fba779f902afc3972f846be1b58fd3a38,broadway-gough,neighbour_confirmation_count=1.0|noise_relative=0.05,"{""neighbour_confirmation_count"": 1.0, ""noise_relative"": 0.05}",s2/s2-1_20260901150856_00029.pcap,30ca5559051e291e1a73a6bd22a69316fb4bf3172bf662064655eb7ef42fc9db,0,120.0,,,,,,,,,0.02,,"auto-detected UDP port 2369
settling-eval: load tuning config /Users/david/code/velocity.report/data/experiments/try/l3-settling-sweep/configs/broadway-gough__neighbour_confirmation_count-1.0_noise_relative-0.05__o0.json: failed to parse config JSON: config: l3.ema_baseline_v1: json: cannot unmarshal number 1.0 into Go struct field L3EmaBaselineV1.L3Common.neighbour_confirmation_count of type int"
2026-09-18T02:23:06-0700,de78dd6fba779f902afc3972f846be1b58fd3a38,broadway-gough,neighbour_confirmation_count=3|noise_relative=0.02,"{""neighbour_confirmation_count"": 3, ""noise_relative"": 0.02}",s2/s2-1_20260901150856_00029.pcap,30ca5559051e291e1a73a6bd22a69316fb4bf3172bf662064655eb7ef42fc9db,0,120.0,1201,11,1.1s (at 10 Hz),True,0.978,7.189383109040275e-06,1,744.2238269711429,10.84,/Users/david/code/velocity.report/data/experiments/try/l3-settling-sweep/raw/broadway-gough__neighbour_confirmation_count-3_noise_relative-0.02__o0.json,
2026-09-18T02:23:17-0700,de78dd6fba779f902afc3972f846be1b58fd3a38,broadway-gough,neighbour_confirmation_count=3|noise_relative=0.05,"{""neighbour_confirmation_count"": 3, ""noise_relative"": 0.05}",s2/s2-1_20260901150856_00029.pcap,30ca5559051e291e1a73a6bd22a69316fb4bf3172bf662064655eb7ef42fc9db,0,120.0,1201,11,1.1s (at 10 Hz),True,0.9824444444444445,1.4883903725053992e-05,1,772.5025163990048,10.63,/Users/david/code/velocity.report/data/experiments/try/l3-settling-sweep/raw/broadway-gough__neighbour_confirmation_count-3_noise_relative-0.05__o0.json,
2026-09-18T02:23:17-0700,de78dd6fba779f902afc3972f846be1b58fd3a38,bush-powell,neighbour_confirmation_count=1.0|noise_relative=0.02,"{""neighbour_confirmation_count"": 1.0, ""noise_relative"": 0.02}",s2/s2_sf_6_20260903113556_00020.pcap,19d49af8a0498d700c383a851bc512b7423a1388969663b27b12d9e23de97d7c,0,120.0,,,,,,,,,0.14,,"auto-detected UDP port 2369
settling-eval: load tuning config /Users/david/code/velocity.report/data/experiments/try/l3-settling-sweep/configs/bush-powell__neighbour_confirmation_count-1.0_noise_relative-0.02__o0.json: failed to parse config JSON: config: l3.ema_baseline_v1: json: cannot unmarshal number 1.0 into Go struct field L3EmaBaselineV1.L3Common.neighbour_confirmation_count of type int"
2026-09-18T02:23:17-0700,de78dd6fba779f902afc3972f846be1b58fd3a38,bush-powell,neighbour_confirmation_count=1.0|noise_relative=0.05,"{""neighbour_confirmation_count"": 1.0, ""noise_relative"": 0.05}",s2/s2_sf_6_20260903113556_00020.pcap,19d49af8a0498d700c383a851bc512b7423a1388969663b27b12d9e23de97d7c,0,120.0,,,,,,,,,0.02,,"auto-detected UDP port 2369
settling-eval: load tuning config /Users/david/code/velocity.report/data/experiments/try/l3-settling-sweep/configs/bush-powell__neighbour_confirmation_count-1.0_noise_relative-0.05__o0.json: failed to parse config JSON: config: l3.ema_baseline_v1: json: cannot unmarshal number 1.0 into Go struct field L3EmaBaselineV1.L3Common.neighbour_confirmation_count of type int"
2026-09-18T02:23:29-0700,de78dd6fba779f902afc3972f846be1b58fd3a38,bush-powell,neighbour_confirmation_count=3|noise_relative=0.02,"{""neighbour_confirmation_count"": 3, ""noise_relative"": 0.02}",s2/s2_sf_6_20260903113556_00020.pcap,19d49af8a0498d700c383a851bc512b7423a1388969663b27b12d9e23de97d7c,0,120.0,1201,12,1.2s (at 10 Hz),True,0.98625,2.6980816025180417e-05,1,621.3027742571469,11.48,/Users/david/code/velocity.report/data/experiments/try/l3-settling-sweep/raw/bush-powell__neighbour_confirmation_count-3_noise_relative-0.02__o0.json,
2026-09-18T02:23:39-0700,de78dd6fba779f902afc3972f846be1b58fd3a38,bush-powell,neighbour_confirmation_count=3|noise_relative=0.05,"{""neighbour_confirmation_count"": 3, ""noise_relative"": 0.05}",s2/s2_sf_6_20260903113556_00020.pcap,19d49af8a0498d700c383a851bc512b7423a1388969663b27b12d9e23de97d7c,0,120.0,1201,12,1.2s (at 10 Hz),True,0.9898888888888889,5.389069449173249e-05,1,687.6015405769447,10.78,/Users/david/code/velocity.report/data/experiments/try/l3-settling-sweep/raw/bush-powell__neighbour_confirmation_count-3_noise_relative-0.05__o0.json,
2026-09-18T02:23:40-0700,de78dd6fba779f902afc3972f846be1b58fd3a38,california-leon-baker,neighbour_confirmation_count=1.0|noise_relative=0.02,"{""neighbour_confirmation_count"": 1.0, ""noise_relative"": 0.02}",s2/s2-1_20260901142853_00021.pcap,6ba305456f6be0fae61f63e9b303cb80e0ac2e5bf1f605a46e3086552d0cafb8,0,120.0,,,,,,,,,0.19,,"auto-detected UDP port 2369
settling-eval: load tuning config /Users/david/code/velocity.report/data/experiments/try/l3-settling-sweep/configs/california-leon-baker__neighbour_confirmation_count-1.0_noise_relative-0.02__o0.json: failed to parse config JSON: config: l3.ema_baseline_v1: json: cannot unmarshal number 1.0 into Go struct field L3EmaBaselineV1.L3Common.neighbour_confirmation_count of type int"
2026-09-18T02:23:40-0700,de78dd6fba779f902afc3972f846be1b58fd3a38,california-leon-baker,neighbour_confirmation_count=1.0|noise_relative=0.05,"{""neighbour_confirmation_count"": 1.0, ""noise_relative"": 0.05}",s2/s2-1_20260901142853_00021.pcap,6ba305456f6be0fae61f63e9b303cb80e0ac2e5bf1f605a46e3086552d0cafb8,0,120.0,,,,,,,,,0.02,,"auto-detected UDP port 2369
settling-eval: load tuning config /Users/david/code/velocity.report/data/experiments/try/l3-settling-sweep/configs/california-leon-baker__neighbour_confirmation_count-1.0_noise_relative-0.05__o0.json: failed to parse config JSON: config: l3.ema_baseline_v1: json: cannot unmarshal number 1.0 into Go struct field L3EmaBaselineV1.L3Common.neighbour_confirmation_count of type int"
2026-09-18T02:23:51-0700,de78dd6fba779f902afc3972f846be1b58fd3a38,california-leon-baker,neighbour_confirmation_count=3|noise_relative=0.02,"{""neighbour_confirmation_count"": 3, ""noise_relative"": 0.02}",s2/s2-1_20260901142853_00021.pcap,6ba305456f6be0fae61f63e9b303cb80e0ac2e5bf1f605a46e3086552d0cafb8,0,120.0,1201,11,1.1s (at 10 Hz),True,0.9838055555555556,2.7453291486315207e-05,1,859.5689499392947,11.18,/Users/david/code/velocity.report/data/experiments/try/l3-settling-sweep/raw/california-leon-baker__neighbour_confirmation_count-3_noise_relative-0.02__o0.json,
2026-09-18T02:24:01-0700,de78dd6fba779f902afc3972f846be1b58fd3a38,california-leon-baker,neighbour_confirmation_count=3|noise_relative=0.05,"{""neighbour_confirmation_count"": 3, ""noise_relative"": 0.05}",s2/s2-1_20260901142853_00021.pcap,6ba305456f6be0fae61f63e9b303cb80e0ac2e5bf1f605a46e3086552d0cafb8,0,120.0,1201,11,1.1s (at 10 Hz),True,0.9852222222222222,3.924859650320679e-05,1,870.2502396526446,10.69,/Users/david/code/velocity.report/data/experiments/try/l3-settling-sweep/raw/california-leon-baker__neighbour_confirmation_count-3_noise_relative-0.05__o0.json,
2026-09-18T02:24:02-0700,de78dd6fba779f902afc3972f846be1b58fd3a38,columbus-broadway,neighbour_confirmation_count=1.0|noise_relative=0.02,"{""neighbour_confirmation_count"": 1.0, ""noise_relative"": 0.02}",s2/s2_sf_3_20260902132037_00002.pcap,135bf02a909df5eeee1f2e526914d975e52cdb562781729174082e7fd6b5e6f0,0,120.0,,,,,,,,,0.14,,"auto-detected UDP port 2369
settling-eval: load tuning config /Users/david/code/velocity.report/data/experiments/try/l3-settling-sweep/configs/columbus-broadway__neighbour_confirmation_count-1.0_noise_relative-0.02__o0.json: failed to parse config JSON: config: l3.ema_baseline_v1: json: cannot unmarshal number 1.0 into Go struct field L3EmaBaselineV1.L3Common.neighbour_confirmation_count of type int"
2026-09-18T02:24:02-0700,de78dd6fba779f902afc3972f846be1b58fd3a38,columbus-broadway,neighbour_confirmation_count=1.0|noise_relative=0.05,"{""neighbour_confirmation_count"": 1.0, ""noise_relative"": 0.05}",s2/s2_sf_3_20260902132037_00002.pcap,135bf02a909df5eeee1f2e526914d975e52cdb562781729174082e7fd6b5e6f0,0,120.0,,,,,,,,,0.02,,"auto-detected UDP port 2369
settling-eval: load tuning config /Users/david/code/velocity.report/data/experiments/try/l3-settling-sweep/configs/columbus-broadway__neighbour_confirmation_count-1.0_noise_relative-0.05__o0.json: failed to parse config JSON: config: l3.ema_baseline_v1: json: cannot unmarshal number 1.0 into Go struct field L3EmaBaselineV1.L3Common.neighbour_confirmation_count of type int"
2026-09-18T02:24:12-0700,de78dd6fba779f902afc3972f846be1b58fd3a38,columbus-broadway,neighbour_confirmation_count=3|noise_relative=0.02,"{""neighbour_confirmation_count"": 3, ""noise_relative"": 0.02}",s2/s2_sf_3_20260902132037_00002.pcap,135bf02a909df5eeee1f2e526914d975e52cdb562781729174082e7fd6b5e6f0,0,120.0,1200,12,1.2s (at 10 Hz),True,0.9537638888888889,0.00010226835909599882,1,467.6872478921233,10.44,/Users/david/code/velocity.report/data/experiments/try/l3-settling-sweep/raw/columbus-broadway__neighbour_confirmation_count-3_noise_relative-0.02__o0.json,
2026-09-18T02:24:23-0700,de78dd6fba779f902afc3972f846be1b58fd3a38,columbus-broadway,neighbour_confirmation_count=3|noise_relative=0.05,"{""neighbour_confirmation_count"": 3, ""noise_relative"": 0.05}",s2/s2_sf_3_20260902132037_00002.pcap,135bf02a909df5eeee1f2e526914d975e52cdb562781729174082e7fd6b5e6f0,0,120.0,1200,20,2.0s (at 10 Hz),True,0.963375,0.0003708967333589571,1,510.97733662038837,10.42,/Users/david/code/velocity.report/data/experiments/try/l3-settling-sweep/raw/columbus-broadway__neighbour_confirmation_count-3_noise_relative-0.05__o0.json,
2026-09-18T02:24:23-0700,de78dd6fba779f902afc3972f846be1b58fd3a38,columbus-north-point,neighbour_confirmation_count=1.0|noise_relative=0.02,"{""neighbour_confirmation_count"": 1.0, ""noise_relative"": 0.02}",s2/s2_sf_2_20260902115334_00030.pcap,35f520e2232732a6b227dc6b676865a403fd4f7e0c6874c6d9ea040cebad9a87,0,120.0,,,,,,,,,0.17,,"auto-detected UDP port 2369
settling-eval: load tuning config /Users/david/code/velocity.report/data/experiments/try/l3-settling-sweep/configs/columbus-north-point__neighbour_confirmation_count-1.0_noise_relative-0.02__o0.json: failed to parse config JSON: config: l3.ema_baseline_v1: json: cannot unmarshal number 1.0 into Go struct field L3EmaBaselineV1.L3Common.neighbour_confirmation_count of type int"
2026-09-18T02:24:23-0700,de78dd6fba779f902afc3972f846be1b58fd3a38,columbus-north-point,neighbour_confirmation_count=1.0|noise_relative=0.05,"{""neighbour_confirmation_count"": 1.0, ""noise_relative"": 0.05}",s2/s2_sf_2_20260902115334_00030.pcap,35f520e2232732a6b227dc6b676865a403fd4f7e0c6874c6d9ea040cebad9a87,0,120.0,,,,,,,,,0.02,,"auto-detected UDP port 2369
settling-eval: load tuning config /Users/david/code/velocity.report/data/experiments/try/l3-settling-sweep/configs/columbus-north-point__neighbour_confirmation_count-1.0_noise_relative-0.05__o0.json: failed to parse config JSON: config: l3.ema_baseline_v1: json: cannot unmarshal number 1.0 into Go struct field L3EmaBaselineV1.L3Common.neighbour_confirmation_count of type int"
2026-09-18T02:24:33-0700,de78dd6fba779f902afc3972f846be1b58fd3a38,columbus-north-point,neighbour_confirmation_count=3|noise_relative=0.02,"{""neighbour_confirmation_count"": 3, ""noise_relative"": 0.02}",s2/s2_sf_2_20260902115334_00030.pcap,35f520e2232732a6b227dc6b676865a403fd4f7e0c6874c6d9ea040cebad9a87,0,120.0,1201,11,1.1s (at 10 Hz),True,0.9690833333333333,4.34108858160765e-05,1,565.0104480178863,10.67,/Users/david/code/velocity.report/data/experiments/try/l3-settling-sweep/raw/columbus-north-point__neighbour_confirmation_count-3_noise_relative-0.02__o0.json,
2026-09-18T02:24:44-0700,de78dd6fba779f902afc3972f846be1b58fd3a38,columbus-north-point,neighbour_confirmation_count=3|noise_relative=0.05,"{""neighbour_confirmation_count"": 3, ""noise_relative"": 0.05}",s2/s2_sf_2_20260902115334_00030.pcap,35f520e2232732a6b227dc6b676865a403fd4f7e0c6874c6d9ea040cebad9a87,0,120.0,1201,44,4.4s (at 10 Hz),True,0.9774444444444444,0.00013449947314793956,1,666.3806979652154,10.66,/Users/david/code/velocity.report/data/experiments/try/l3-settling-sweep/raw/columbus-north-point__neighbour_confirmation_count-3_noise_relative-0.05__o0.json,
2026-09-18T02:24:44-0700,de78dd6fba779f902afc3972f846be1b58fd3a38,embarcadero-bay,neighbour_confirmation_count=1.0|noise_relative=0.02,"{""neighbour_confirmation_count"": 1.0, ""noise_relative"": 0.02}",s2/s2_sf_2_20260902123517_00002.pcap,cd4811a1246fefd1e3acc51b3d01e771c7121c0b8ee08122b35e1ec049e0e9da,0,120.0,,,,,,,,,0.13,,"auto-detected UDP port 2369
settling-eval: load tuning config /Users/david/code/velocity.report/data/experiments/try/l3-settling-sweep/configs/embarcadero-bay__neighbour_confirmation_count-1.0_noise_relative-0.02__o0.json: failed to parse config JSON: config: l3.ema_baseline_v1: json: cannot unmarshal number 1.0 into Go struct field L3EmaBaselineV1.L3Common.neighbour_confirmation_count of type int"
2026-09-18T02:24:44-0700,de78dd6fba779f902afc3972f846be1b58fd3a38,embarcadero-bay,neighbour_confirmation_count=1.0|noise_relative=0.05,"{""neighbour_confirmation_count"": 1.0, ""noise_relative"": 0.05}",s2/s2_sf_2_20260902123517_00002.pcap,cd4811a1246fefd1e3acc51b3d01e771c7121c0b8ee08122b35e1ec049e0e9da,0,120.0,,,,,,,,,0.02,,"auto-detected UDP port 2369
settling-eval: load tuning config /Users/david/code/velocity.report/data/experiments/try/l3-settling-sweep/configs/embarcadero-bay__neighbour_confirmation_count-1.0_noise_relative-0.05__o0.json: failed to parse config JSON: config: l3.ema_baseline_v1: json: cannot unmarshal number 1.0 into Go struct field L3EmaBaselineV1.L3Common.neighbour_confirmation_count of type int"
2026-09-18T02:24:55-0700,de78dd6fba779f902afc3972f846be1b58fd3a38,embarcadero-bay,neighbour_confirmation_count=3|noise_relative=0.02,"{""neighbour_confirmation_count"": 3, ""noise_relative"": 0.02}",s2/s2_sf_2_20260902123517_00002.pcap,cd4811a1246fefd1e3acc51b3d01e771c7121c0b8ee08122b35e1ec049e0e9da,0,120.0,1200,11,1.1s (at 10 Hz),True,0.9621388888888889,8.95059855263641e-05,1,735.3169876144008,10.59,/Users/david/code/velocity.report/data/experiments/try/l3-settling-sweep/raw/embarcadero-bay__neighbour_confirmation_count-3_noise_relative-0.02__o0.json,
2026-09-18T02:25:05-0700,de78dd6fba779f902afc3972f846be1b58fd3a38,embarcadero-bay,neighbour_confirmation_count=3|noise_relative=0.05,"{""neighbour_confirmation_count"": 3, ""noise_relative"": 0.05}",s2/s2_sf_2_20260902123517_00002.pcap,cd4811a1246fefd1e3acc51b3d01e771c7121c0b8ee08122b35e1ec049e0e9da,0,120.0,1200,40,4.0s (at 10 Hz),True,0.965375,0.00034101610615453045,1,797.3409440775749,10.57,/Users/david/code/velocity.report/data/experiments/try/l3-settling-sweep/raw/embarcadero-bay__neighbour_confirmation_count-3_noise_relative-0.05__o0.json,
2026-09-18T02:25:06-0700,de78dd6fba779f902afc3972f846be1b58fd3a38,embarcadero-broadway,neighbour_confirmation_count=1.0|noise_relative=0.02,"{""neighbour_confirmation_count"": 1.0, ""noise_relative"": 0.02}",s2/s2_sf_4_20260902152249_00001.pcap,57a73964321e905a94d290aaf8c97a3b1e6975f64ab12f4622049a13b1347d4a,0,120.0,,,,,,,,,0.17,,"auto-detected UDP port 2369
settling-eval: load tuning config /Users/david/code/velocity.report/data/experiments/try/l3-settling-sweep/configs/embarcadero-broadway__neighbour_confirmation_count-1.0_noise_relative-0.02__o0.json: failed to parse config JSON: config: l3.ema_baseline_v1: json: cannot unmarshal number 1.0 into Go struct field L3EmaBaselineV1.L3Common.neighbour_confirmation_count of type int"
2026-09-18T02:25:06-0700,de78dd6fba779f902afc3972f846be1b58fd3a38,embarcadero-broadway,neighbour_confirmation_count=1.0|noise_relative=0.05,"{""neighbour_confirmation_count"": 1.0, ""noise_relative"": 0.05}",s2/s2_sf_4_20260902152249_00001.pcap,57a73964321e905a94d290aaf8c97a3b1e6975f64ab12f4622049a13b1347d4a,0,120.0,,,,,,,,,0.02,,"auto-detected UDP port 2369
settling-eval: load tuning config /Users/david/code/velocity.report/data/experiments/try/l3-settling-sweep/configs/embarcadero-broadway__neighbour_confirmation_count-1.0_noise_relative-0.05__o0.json: failed to parse config JSON: config: l3.ema_baseline_v1: json: cannot unmarshal number 1.0 into Go struct field L3EmaBaselineV1.L3Common.neighbour_confirmation_count of type int"
2026-09-18T02:25:16-0700,de78dd6fba779f902afc3972f846be1b58fd3a38,embarcadero-broadway,neighbour_confirmation_count=3|noise_relative=0.02,"{""neighbour_confirmation_count"": 3, ""noise_relative"": 0.02}",s2/s2_sf_4_20260902152249_00001.pcap,57a73964321e905a94d290aaf8c97a3b1e6975f64ab12f4622049a13b1347d4a,0,120.0,1200,12,1.2s (at 10 Hz),True,0.9429583333333333,8.702644658655513e-05,1,565.1642290074087,10.56,/Users/david/code/velocity.report/data/experiments/try/l3-settling-sweep/raw/embarcadero-broadway__neighbour_confirmation_count-3_noise_relative-0.02__o0.json,
2026-09-18T02:25:26-0700,de78dd6fba779f902afc3972f846be1b58fd3a38,embarcadero-broadway,neighbour_confirmation_count=3|noise_relative=0.05,"{""neighbour_confirmation_count"": 3, ""noise_relative"": 0.05}",s2/s2_sf_4_20260902152249_00001.pcap,57a73964321e905a94d290aaf8c97a3b1e6975f64ab12f4622049a13b1347d4a,0,120.0,1200,47,4.7s (at 10 Hz),True,0.9486111111111111,0.0003392911552367009,1,616.3162811127379,10.12,/Users/david/code/velocity.report/data/experiments/try/l3-settling-sweep/raw/embarcadero-broadway__neighbour_confirmation_count-3_noise_relative-0.05__o0.json,
